date,participant,trial,t,trackedObject,axis,position,clickstate,targState,
2021-11-02,mjd01,0,0.1175076,effector,x,-0.8015939,0,0
2021-11-02,mjd01,0,0.1175076,effector,y,0.7551754,0,0
2021-11-02,mjd01,0,0.1175076,effector,z,0.4507116,0,0
2021-11-02,mjd01,0,0.1175076,head,x,-0.1572731,0,0
2021-11-02,mjd01,0,0.1175076,head,y,1.343194,0,0
2021-11-02,mjd01,0,0.1175076,head,z,0.6540835,0,0
2021-11-02,mjd01,0,0.1286963,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.1286963,target,y,1.4,0,0
2021-11-02,mjd01,0,0.1286963,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.1286963,effector,x,-0.8015999,0,0
2021-11-02,mjd01,0,0.1286963,effector,y,0.7551876,0,0
2021-11-02,mjd01,0,0.1286963,effector,z,0.4507195,0,0
2021-11-02,mjd01,0,0.1286963,head,x,-0.1572369,0,0
2021-11-02,mjd01,0,0.1286963,head,y,1.343205,0,0
2021-11-02,mjd01,0,0.1286963,head,z,0.6541725,0,0
2021-11-02,mjd01,0,0.1394557,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.1394557,target,y,1.4,0,0
2021-11-02,mjd01,0,0.1394557,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.1394557,effector,x,-0.8016033,0,0
2021-11-02,mjd01,0,0.1394557,effector,y,0.7552031,0,0
2021-11-02,mjd01,0,0.1394557,effector,z,0.4507385,0,0
2021-11-02,mjd01,0,0.1394557,head,x,-0.1572635,0,0
2021-11-02,mjd01,0,0.1394557,head,y,1.343174,0,0
2021-11-02,mjd01,0,0.1394557,head,z,0.6542576,0,0
2021-11-02,mjd01,0,0.150735,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.150735,target,y,1.4,0,0
2021-11-02,mjd01,0,0.150735,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.150735,effector,x,-0.801599,0,0
2021-11-02,mjd01,0,0.150735,effector,y,0.7552176,0,0
2021-11-02,mjd01,0,0.150735,effector,z,0.4507546,0,0
2021-11-02,mjd01,0,0.150735,head,x,-0.157255,0,0
2021-11-02,mjd01,0,0.150735,head,y,1.343174,0,0
2021-11-02,mjd01,0,0.150735,head,z,0.6543181,0,0
2021-11-02,mjd01,0,0.1615586,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.1615586,target,y,1.4,0,0
2021-11-02,mjd01,0,0.1615586,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.1615586,effector,x,-0.8017497,0,0
2021-11-02,mjd01,0,0.1615586,effector,y,0.7551106,0,0
2021-11-02,mjd01,0,0.1615586,effector,z,0.4508921,0,0
2021-11-02,mjd01,0,0.1615586,head,x,-0.1572589,0,0
2021-11-02,mjd01,0,0.1615586,head,y,1.343133,0,0
2021-11-02,mjd01,0,0.1615586,head,z,0.6544372,0,0
2021-11-02,mjd01,0,0.1729935,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.1729935,target,y,1.4,0,0
2021-11-02,mjd01,0,0.1729935,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.1729935,effector,x,-0.8017567,0,0
2021-11-02,mjd01,0,0.1729935,effector,y,0.7551031,0,0
2021-11-02,mjd01,0,0.1729935,effector,z,0.4509008,0,0
2021-11-02,mjd01,0,0.1729935,head,x,-0.1572496,0,0
2021-11-02,mjd01,0,0.1729935,head,y,1.343101,0,0
2021-11-02,mjd01,0,0.1729935,head,z,0.654523,0,0
2021-11-02,mjd01,0,0.1842068,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.1842068,target,y,1.4,0,0
2021-11-02,mjd01,0,0.1842068,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.1842068,effector,x,-0.8017752,0,0
2021-11-02,mjd01,0,0.1842068,effector,y,0.7550948,0,0
2021-11-02,mjd01,0,0.1842068,effector,z,0.4509057,0,0
2021-11-02,mjd01,0,0.1842068,head,x,-0.1572989,0,0
2021-11-02,mjd01,0,0.1842068,head,y,1.343058,0,0
2021-11-02,mjd01,0,0.1842068,head,z,0.6546259,0,0
2021-11-02,mjd01,0,0.1951147,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.1951147,target,y,1.4,0,0
2021-11-02,mjd01,0,0.1951147,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.1951147,effector,x,-0.8017911,0,0
2021-11-02,mjd01,0,0.1951147,effector,y,0.7551006,0,0
2021-11-02,mjd01,0,0.1951147,effector,z,0.4509193,0,0
2021-11-02,mjd01,0,0.1951147,head,x,-0.1572781,0,0
2021-11-02,mjd01,0,0.1951147,head,y,1.342976,0,0
2021-11-02,mjd01,0,0.1951147,head,z,0.6547598,0,0
2021-11-02,mjd01,0,0.2062182,target,x,-0.460829,0,0
2021-11-02,mjd01,0,0.2062182,target,y,1.4,0,0
2021-11-02,mjd01,0,0.2062182,target,z,0.6518862,0,0
2021-11-02,mjd01,0,0.2062182,effector,x,-0.8018264,0,0
2021-11-02,mjd01,0,0.2062182,effector,y,0.755105,0,0
2021-11-02,mjd01,0,0.2062182,effector,z,0.4509231,0,0
2021-11-02,mjd01,0,0.2062182,head,x,-0.1572477,0,0
2021-11-02,mjd01,0,0.2062182,head,y,1.342873,0,0
2021-11-02,mjd01,0,0.2062182,head,z,0.6548318,0,0
2021-11-02,mjd01,0,0.2172754,target,x,-0.4608264,0,0
2021-11-02,mjd01,0,0.2172754,target,y,1.400021,0,0
2021-11-02,mjd01,0,0.2172754,target,z,0.6516508,0,0
2021-11-02,mjd01,0,0.2172754,effector,x,-0.8018388,0,0
2021-11-02,mjd01,0,0.2172754,effector,y,0.7551099,0,0
2021-11-02,mjd01,0,0.2172754,effector,z,0.4509283,0,0
2021-11-02,mjd01,0,0.2172754,head,x,-0.157154,0,0
2021-11-02,mjd01,0,0.2172754,head,y,1.342735,0,0
2021-11-02,mjd01,0,0.2172754,head,z,0.6547586,0,0
2021-11-02,mjd01,0,0.2285815,target,x,-0.460824,0,0
2021-11-02,mjd01,0,0.2285815,target,y,1.400042,0,0
2021-11-02,mjd01,0,0.2285815,target,z,0.6514236,0,0
2021-11-02,mjd01,0,0.2285815,effector,x,-0.8018811,0,0
2021-11-02,mjd01,0,0.2285815,effector,y,0.7551149,0,0
2021-11-02,mjd01,0,0.2285815,effector,z,0.4508572,0,0
2021-11-02,mjd01,0,0.2285815,head,x,-0.1570829,0,0
2021-11-02,mjd01,0,0.2285815,head,y,1.342675,0,0
2021-11-02,mjd01,0,0.2285815,head,z,0.6548398,0,0
2021-11-02,mjd01,0,0.2394922,target,x,-0.4608214,0,0
2021-11-02,mjd01,0,0.2394922,target,y,1.400062,0,0
2021-11-02,mjd01,0,0.2394922,target,z,0.6511932,0,0
2021-11-02,mjd01,0,0.2394922,effector,x,-0.8019091,0,0
2021-11-02,mjd01,0,0.2394922,effector,y,0.7550989,0,0
2021-11-02,mjd01,0,0.2394922,effector,z,0.4508503,0,0
2021-11-02,mjd01,0,0.2394922,head,x,-0.1569899,0,0
2021-11-02,mjd01,0,0.2394922,head,y,1.342709,0,0
2021-11-02,mjd01,0,0.2394922,head,z,0.6549586,0,0
2021-11-02,mjd01,0,0.2505606,target,x,-0.460819,0,0
2021-11-02,mjd01,0,0.2505606,target,y,1.400083,0,0
2021-11-02,mjd01,0,0.2505606,target,z,0.6509625,0,0
2021-11-02,mjd01,0,0.2505606,effector,x,-0.8027397,0,0
2021-11-02,mjd01,0,0.2505606,effector,y,0.7545519,0,0
2021-11-02,mjd01,0,0.2505606,effector,z,0.4514807,0,0
2021-11-02,mjd01,0,0.2505606,head,x,-0.156885,0,0
2021-11-02,mjd01,0,0.2505606,head,y,1.342731,0,0
2021-11-02,mjd01,0,0.2505606,head,z,0.6550341,0,0
2021-11-02,mjd01,0,0.261637,target,x,-0.4608164,0,0
2021-11-02,mjd01,0,0.261637,target,y,1.400104,0,0
2021-11-02,mjd01,0,0.261637,target,z,0.6507306,0,0
2021-11-02,mjd01,0,0.261637,effector,x,-0.8031763,0,0
2021-11-02,mjd01,0,0.261637,effector,y,0.754258,0,0
2021-11-02,mjd01,0,0.261637,effector,z,0.4518831,0,0
2021-11-02,mjd01,0,0.261637,head,x,-0.1567396,0,0
2021-11-02,mjd01,0,0.261637,head,y,1.342874,0,0
2021-11-02,mjd01,0,0.261637,head,z,0.6550269,0,0
2021-11-02,mjd01,0,0.2727797,target,x,-0.4608139,0,0
2021-11-02,mjd01,0,0.2727797,target,y,1.400126,0,0
2021-11-02,mjd01,0,0.2727797,target,z,0.6504917,0,0
2021-11-02,mjd01,0,0.2727797,effector,x,-0.8032236,0,0
2021-11-02,mjd01,0,0.2727797,effector,y,0.7542292,0,0
2021-11-02,mjd01,0,0.2727797,effector,z,0.4519192,0,0
2021-11-02,mjd01,0,0.2727797,head,x,-0.1565911,0,0
2021-11-02,mjd01,0,0.2727797,head,y,1.343021,0,0
2021-11-02,mjd01,0,0.2727797,head,z,0.6550514,0,0
2021-11-02,mjd01,0,0.2842493,target,x,-0.4608115,0,0
2021-11-02,mjd01,0,0.2842493,target,y,1.400146,0,0
2021-11-02,mjd01,0,0.2842493,target,z,0.6502685,0,0
2021-11-02,mjd01,0,0.2842493,effector,x,-0.8029161,0,0
2021-11-02,mjd01,0,0.2842493,effector,y,0.7544143,0,0
2021-11-02,mjd01,0,0.2842493,effector,z,0.4516287,0,0
2021-11-02,mjd01,0,0.2842493,head,x,-0.1564296,0,0
2021-11-02,mjd01,0,0.2842493,head,y,1.343198,0,0
2021-11-02,mjd01,0,0.2842493,head,z,0.655075,0,0
2021-11-02,mjd01,0,0.2949699,target,x,-0.4608088,0,0
2021-11-02,mjd01,0,0.2949699,target,y,1.400168,0,0
2021-11-02,mjd01,0,0.2949699,target,z,0.6500198,0,0
2021-11-02,mjd01,0,0.2949699,effector,x,-0.8029462,0,0
2021-11-02,mjd01,0,0.2949699,effector,y,0.7544091,0,0
2021-11-02,mjd01,0,0.2949699,effector,z,0.4516214,0,0
2021-11-02,mjd01,0,0.2949699,head,x,-0.1562336,0,0
2021-11-02,mjd01,0,0.2949699,head,y,1.343366,0,0
2021-11-02,mjd01,0,0.2949699,head,z,0.6550487,0,0
2021-11-02,mjd01,0,0.3069164,target,x,-0.4608064,0,0
2021-11-02,mjd01,0,0.3069164,target,y,1.400188,0,0
2021-11-02,mjd01,0,0.3069164,target,z,0.6498012,0,0
2021-11-02,mjd01,0,0.3069164,effector,x,-0.8038934,0,0
2021-11-02,mjd01,0,0.3069164,effector,y,0.7538331,0,0
2021-11-02,mjd01,0,0.3069164,effector,z,0.4525378,0,0
2021-11-02,mjd01,0,0.3069164,head,x,-0.1560462,0,0
2021-11-02,mjd01,0,0.3069164,head,y,1.343534,0,0
2021-11-02,mjd01,0,0.3069164,head,z,0.6551126,0,0
2021-11-02,mjd01,0,0.317414,target,x,-0.460804,0,0
2021-11-02,mjd01,0,0.317414,target,y,1.400208,0,0
2021-11-02,mjd01,0,0.317414,target,z,0.6495745,0,0
2021-11-02,mjd01,0,0.317414,effector,x,-0.8039458,0,0
2021-11-02,mjd01,0,0.317414,effector,y,0.7538041,0,0
2021-11-02,mjd01,0,0.317414,effector,z,0.4525591,0,0
2021-11-02,mjd01,0,0.317414,head,x,-0.1558271,0,0
2021-11-02,mjd01,0,0.317414,head,y,1.343611,0,0
2021-11-02,mjd01,0,0.317414,head,z,0.6550119,0,0
2021-11-02,mjd01,0,0.3283041,target,x,-0.4608014,0,0
2021-11-02,mjd01,0,0.3283041,target,y,1.400229,0,0
2021-11-02,mjd01,0,0.3283041,target,z,0.6493416,0,0
2021-11-02,mjd01,0,0.3283041,effector,x,-0.8036484,0,0
2021-11-02,mjd01,0,0.3283041,effector,y,0.7539687,0,0
2021-11-02,mjd01,0,0.3283041,effector,z,0.4522572,0,0
2021-11-02,mjd01,0,0.3283041,head,x,-0.1555975,0,0
2021-11-02,mjd01,0,0.3283041,head,y,1.343702,0,0
2021-11-02,mjd01,0,0.3283041,head,z,0.6549028,0,0
2021-11-02,mjd01,0,0.3394857,target,x,-0.4607989,0,0
2021-11-02,mjd01,0,0.3394857,target,y,1.40025,0,0
2021-11-02,mjd01,0,0.3394857,target,z,0.6491098,0,0
2021-11-02,mjd01,0,0.3394857,effector,x,-0.8031641,0,0
2021-11-02,mjd01,0,0.3394857,effector,y,0.7543085,0,0
2021-11-02,mjd01,0,0.3394857,effector,z,0.4518622,0,0
2021-11-02,mjd01,0,0.3394857,head,x,-0.1553826,0,0
2021-11-02,mjd01,0,0.3394857,head,y,1.343725,0,0
2021-11-02,mjd01,0,0.3394857,head,z,0.6547092,0,0
2021-11-02,mjd01,0,0.3506177,target,x,-0.4607964,0,0
2021-11-02,mjd01,0,0.3506177,target,y,1.400271,0,0
2021-11-02,mjd01,0,0.3506177,target,z,0.6488784,0,0
2021-11-02,mjd01,0,0.3506177,effector,x,-0.8031954,0,0
2021-11-02,mjd01,0,0.3506177,effector,y,0.7542963,0,0
2021-11-02,mjd01,0,0.3506177,effector,z,0.4518756,0,0
2021-11-02,mjd01,0,0.3506177,head,x,-0.1551559,0,0
2021-11-02,mjd01,0,0.3506177,head,y,1.343807,0,0
2021-11-02,mjd01,0,0.3506177,head,z,0.6545759,0,0
2021-11-02,mjd01,0,0.3617324,target,x,-0.4607939,0,0
2021-11-02,mjd01,0,0.3617324,target,y,1.400291,0,0
2021-11-02,mjd01,0,0.3617324,target,z,0.6486494,0,0
2021-11-02,mjd01,0,0.3617324,effector,x,-0.8032369,0,0
2021-11-02,mjd01,0,0.3617324,effector,y,0.7542753,0,0
2021-11-02,mjd01,0,0.3617324,effector,z,0.4518827,0,0
2021-11-02,mjd01,0,0.3617324,head,x,-0.1549143,0,0
2021-11-02,mjd01,0,0.3617324,head,y,1.34389,0,0
2021-11-02,mjd01,0,0.3617324,head,z,0.6544873,0,0
2021-11-02,mjd01,0,0.372731,target,x,-0.4607914,0,0
2021-11-02,mjd01,0,0.372731,target,y,1.400313,0,0
2021-11-02,mjd01,0,0.372731,target,z,0.6484121,0,0
2021-11-02,mjd01,0,0.372731,effector,x,-0.8032758,0,0
2021-11-02,mjd01,0,0.372731,effector,y,0.7542496,0,0
2021-11-02,mjd01,0,0.372731,effector,z,0.4518747,0,0
2021-11-02,mjd01,0,0.372731,head,x,-0.1546703,0,0
2021-11-02,mjd01,0,0.372731,head,y,1.343987,0,0
2021-11-02,mjd01,0,0.372731,head,z,0.6543562,0,0
2021-11-02,mjd01,0,0.3841278,target,x,-0.4607889,0,0
2021-11-02,mjd01,0,0.3841278,target,y,1.400333,0,0
2021-11-02,mjd01,0,0.3841278,target,z,0.6481858,0,0
2021-11-02,mjd01,0,0.3841278,effector,x,-0.8033084,0,0
2021-11-02,mjd01,0,0.3841278,effector,y,0.7542579,0,0
2021-11-02,mjd01,0,0.3841278,effector,z,0.4518791,0,0
2021-11-02,mjd01,0,0.3841278,head,x,-0.1544294,0,0
2021-11-02,mjd01,0,0.3841278,head,y,1.344086,0,0
2021-11-02,mjd01,0,0.3841278,head,z,0.6542839,0,0
2021-11-02,mjd01,0,0.394995,target,x,-0.4607864,0,0
2021-11-02,mjd01,0,0.394995,target,y,1.400354,0,0
2021-11-02,mjd01,0,0.394995,target,z,0.6479512,0,0
2021-11-02,mjd01,0,0.394995,effector,x,-0.8033594,0,0
2021-11-02,mjd01,0,0.394995,effector,y,0.7542112,0,0
2021-11-02,mjd01,0,0.394995,effector,z,0.4518615,0,0
2021-11-02,mjd01,0,0.394995,head,x,-0.1542037,0,0
2021-11-02,mjd01,0,0.394995,head,y,1.344143,0,0
2021-11-02,mjd01,0,0.394995,head,z,0.6541628,0,0
2021-11-02,mjd01,0,0.4062637,target,x,-0.4607839,0,0
2021-11-02,mjd01,0,0.4062637,target,y,1.400375,0,0
2021-11-02,mjd01,0,0.4062637,target,z,0.6477202,0,0
2021-11-02,mjd01,0,0.4062637,effector,x,-0.8033888,0,0
2021-11-02,mjd01,0,0.4062637,effector,y,0.75421,0,0
2021-11-02,mjd01,0,0.4062637,effector,z,0.4518684,0,0
2021-11-02,mjd01,0,0.4062637,head,x,-0.1539146,0,0
2021-11-02,mjd01,0,0.4062637,head,y,1.34417,0,0
2021-11-02,mjd01,0,0.4062637,head,z,0.6540362,0,0
2021-11-02,mjd01,0,0.4173596,target,x,-0.4607814,0,0
2021-11-02,mjd01,0,0.4173596,target,y,1.400396,0,0
2021-11-02,mjd01,0,0.4173596,target,z,0.6474856,0,0
2021-11-02,mjd01,0,0.4173596,effector,x,-0.8034365,0,0
2021-11-02,mjd01,0,0.4173596,effector,y,0.754191,0,0
2021-11-02,mjd01,0,0.4173596,effector,z,0.4518661,0,0
2021-11-02,mjd01,0,0.4173596,head,x,-0.1537039,0,0
2021-11-02,mjd01,0,0.4173596,head,y,1.344166,0,0
2021-11-02,mjd01,0,0.4173596,head,z,0.6539834,0,0
2021-11-02,mjd01,0,0.4286267,target,x,-0.4607788,0,0
2021-11-02,mjd01,0,0.4286267,target,y,1.400418,0,0
2021-11-02,mjd01,0,0.4286267,target,z,0.6472464,0,0
2021-11-02,mjd01,0,0.4286267,effector,x,-0.8034828,0,0
2021-11-02,mjd01,0,0.4286267,effector,y,0.7541648,0,0
2021-11-02,mjd01,0,0.4286267,effector,z,0.4518545,0,0
2021-11-02,mjd01,0,0.4286267,head,x,-0.1534399,0,0
2021-11-02,mjd01,0,0.4286267,head,y,1.344208,0,0
2021-11-02,mjd01,0,0.4286267,head,z,0.6538422,0,0
2021-11-02,mjd01,0,0.4401109,target,x,-0.4607762,0,0
2021-11-02,mjd01,0,0.4401109,target,y,1.400439,0,0
2021-11-02,mjd01,0,0.4401109,target,z,0.6470093,0,0
2021-11-02,mjd01,0,0.4401109,effector,x,-0.8035807,0,0
2021-11-02,mjd01,0,0.4401109,effector,y,0.7540857,0,0
2021-11-02,mjd01,0,0.4401109,effector,z,0.4521911,0,0
2021-11-02,mjd01,0,0.4401109,head,x,-0.1530277,0,0
2021-11-02,mjd01,0,0.4401109,head,y,1.344321,0,0
2021-11-02,mjd01,0,0.4401109,head,z,0.6535585,0,0
2021-11-02,mjd01,0,0.4515012,target,x,-0.4607736,0,0
2021-11-02,mjd01,0,0.4515012,target,y,1.40046,0,0
2021-11-02,mjd01,0,0.4515012,target,z,0.6467739,0,0
2021-11-02,mjd01,0,0.4515012,effector,x,-0.8036229,0,0
2021-11-02,mjd01,0,0.4515012,effector,y,0.7540541,0,0
2021-11-02,mjd01,0,0.4515012,effector,z,0.4521985,0,0
2021-11-02,mjd01,0,0.4515012,head,x,-0.1527487,0,0
2021-11-02,mjd01,0,0.4515012,head,y,1.344372,0,0
2021-11-02,mjd01,0,0.4515012,head,z,0.6533926,0,0
2021-11-02,mjd01,0,0.4628061,target,x,-0.4607711,0,0
2021-11-02,mjd01,0,0.4628061,target,y,1.400481,0,0
2021-11-02,mjd01,0,0.4628061,target,z,0.6465406,0,0
2021-11-02,mjd01,0,0.4628061,effector,x,-0.8031317,0,0
2021-11-02,mjd01,0,0.4628061,effector,y,0.7543252,0,0
2021-11-02,mjd01,0,0.4628061,effector,z,0.4518635,0,0
2021-11-02,mjd01,0,0.4628061,head,x,-0.1523714,0,0
2021-11-02,mjd01,0,0.4628061,head,y,1.344476,0,0
2021-11-02,mjd01,0,0.4628061,head,z,0.6531271,0,0
2021-11-02,mjd01,0,0.4740096,target,x,-0.4607685,0,0
2021-11-02,mjd01,0,0.4740096,target,y,1.400503,0,0
2021-11-02,mjd01,0,0.4740096,target,z,0.6462973,0,0
2021-11-02,mjd01,0,0.4740096,effector,x,-0.8031579,0,0
2021-11-02,mjd01,0,0.4740096,effector,y,0.7542992,0,0
2021-11-02,mjd01,0,0.4740096,effector,z,0.4518754,0,0
2021-11-02,mjd01,0,0.4740096,head,x,-0.1520783,0,0
2021-11-02,mjd01,0,0.4740096,head,y,1.344554,0,0
2021-11-02,mjd01,0,0.4740096,head,z,0.6529823,0,0
2021-11-02,mjd01,0,0.4856943,target,x,-0.4607658,0,0
2021-11-02,mjd01,0,0.4856943,target,y,1.400525,0,0
2021-11-02,mjd01,0,0.4856943,target,z,0.6460519,0,0
2021-11-02,mjd01,0,0.4856943,effector,x,-0.8024115,0,0
2021-11-02,mjd01,0,0.4856943,effector,y,0.7547551,0,0
2021-11-02,mjd01,0,0.4856943,effector,z,0.4512253,0,0
2021-11-02,mjd01,0,0.4856943,head,x,-0.1518847,0,0
2021-11-02,mjd01,0,0.4856943,head,y,1.344648,0,0
2021-11-02,mjd01,0,0.4856943,head,z,0.6529217,0,0
2021-11-02,mjd01,0,0.4974804,target,x,-0.4607635,0,0
2021-11-02,mjd01,0,0.4974804,target,y,1.400545,0,0
2021-11-02,mjd01,0,0.4974804,target,z,0.6458328,0,0
2021-11-02,mjd01,0,0.4974804,effector,x,-0.8024257,0,0
