date,participant,trial,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt,,
2021-11-09,mjd,0,4,2.448168,2,3.013651,1,0.07,0.0110692,
2021-11-09,mjd,0,4,3.569377,1,4.023858,1,0.07,0.0110692,
2021-11-09,mjd,0,4,4.736238,1,5.248562,1,0.07,0.0110692,
2021-11-09,mjd,0,4,5.979788,2,6.50019,1,0.07,0.0110692,
2021-11-09,mjd,1,0,-1,0,-1,0,0.07,0.0110289,
2021-11-09,mjd,2,4,1.710799,1,2.243501,1,0.065,0.011391,
2021-11-09,mjd,2,4,3.498152,2,3.954011,1,0.065,0.011391,
2021-11-09,mjd,2,4,4.398555,2,4.853814,1,0.06,0.011391,
2021-11-09,mjd,2,4,6.71876,2,7.223064,1,0.06,0.011391,
2021-11-09,mjd,3,5,1.187611,1,1.820246,1,0.055,0.0110915,
2021-11-09,mjd,3,5,1.831314,2,2.309081,1,0.055,0.0110915,
2021-11-09,mjd,3,5,2.887582,1,3.33167,1,0.05,0.0110915,
2021-11-09,mjd,3,5,3.853355,2,4.275458,1,0.05,0.0110915,
2021-11-09,mjd,3,5,5.730062,1,6.163569,1,0.045,0.0110915,
2021-11-09,mjd,4,4,1.905324,1,2.394598,1,0.045,0.0108376,
2021-11-09,mjd,4,4,2.892822,2,3.37074,1,0.04,0.0108376,
2021-11-09,mjd,4,4,5.37001,2,5.891682,1,0.04,0.0108376,
2021-11-09,mjd,4,4,7.035855,1,7.537585,1,0.035,0.0108376,
2021-11-09,mjd,5,4,2.381877,2,2.869647,1,0.035,0.0111359,
2021-11-09,mjd,5,4,3.625017,2,4.12542,1,0.03,0.0111359,
2021-11-09,mjd,5,4,5.241952,1,5.702125,1,0.03,0.0111359,
2021-11-09,mjd,5,4,6.968348,2,7.416953,1,0.02500001,0.0111359,
2021-11-09,mjd,6,5,1.452036,2,1.907007,1,0.02500001,0.0111012,
2021-11-09,mjd,6,5,2.184705,2,2.658572,1,0.02000001,0.0111012,
2021-11-09,mjd,6,5,2.903497,2,3.436511,1,0.02000001,0.0111012,
2021-11-09,mjd,6,5,4.062565,2,4.602697,0,0.02500001,0.0111012,
2021-11-09,mjd,6,5,6.834887,1,7.423155,1,0.02000001,0.0111012,
2021-11-09,mjd,7,5,1.23886,2,1.7592,1,0.02000001,0.0108934,
2021-11-09,mjd,7,5,1.965374,2,2.403956,1,0.01500001,0.0108934,
