date,participant,trial,isPrac,isStationary,nTarg,targOnset,targFlash,targRT,targCor,targGap,FA_rt,,
2021-11-15,matt01,0,1,1,7,1.777364,2,2.356059,1,0.07,
2021-11-15,matt01,0,1,1,7,2.709983,2,3.243838,1,0.07,
2021-11-15,matt01,0,1,1,7,3.654017,2,4.120227,1,0.07,
2021-11-15,matt01,0,1,1,7,4.598348,2,5.032318,1,0.07,
2021-11-15,matt01,0,1,1,7,5.531385,2,5.963919,1,0.07,
2021-11-15,matt01,0,1,1,7,6.475577,1,6.907959,0,0.07,
2021-11-15,matt01,0,1,1,7,7.318847,2,7.774158,1,0.07,
2021-11-15,matt01,1,1,1,8,1.682007,1,2.193706,1,0.07,
2021-11-15,matt01,1,1,1,8,2.52553,2,2.991388,1,0.06,
2021-11-15,matt01,1,1,1,8,3.469563,2,3.935509,1,0.06,
2021-11-15,matt01,1,1,1,8,4.401266,2,4.834845,1,0.05,
2021-11-15,matt01,1,1,1,8,5.323237,2,5.722947,1,0.05,
2021-11-15,matt01,1,1,1,8,6.24591,1,6.723711,1,0.05,
2021-11-15,matt01,1,1,1,8,7.090591,1,7.534715,1,0.05,
2021-11-15,matt01,1,1,1,8,7.932963,2,8.433206,1,0.04000001,
2021-11-15,matt01,2,1,1,7,1.522227,2,0,0,0.04000001,
2021-11-15,matt01,2,1,1,7,2.433059,2,2.876159,1,0.04000001,
2021-11-15,matt01,2,1,1,7,3.342731,2,3.764827,1,0.03000001,
2021-11-15,matt01,2,1,1,7,4.243213,2,4.664933,1,0.03000001,
2021-11-15,matt01,2,1,1,7,5.141632,2,5.664286,1,0.02000001,
2021-11-15,matt01,2,1,1,7,6.040768,2,6.520145,1,0.02000001,
2021-11-15,matt01,2,1,1,7,6.930552,1,7.396482,1,0.02000001,
2021-11-15,matt01,3,1,1,8,1.809404,2,2.233123,1,0.01000001,
2021-11-15,matt01,3,1,1,8,2.698666,2,3.098201,1,0.01000001,
2021-11-15,matt01,3,1,1,8,3.565589,2,3.931387,1,0.01,
2021-11-15,matt01,3,1,1,8,4.431757,2,4.842223,1,0.01,
2021-11-15,matt01,3,1,1,8,5.307938,1,5.763374,1,0.01,
2021-11-15,matt01,3,1,1,8,6.141577,1,6.573868,1,0.01,
2021-11-15,matt01,3,1,1,8,7.07371,1,7.429679,1,0.01,
2021-11-15,matt01,3,1,1,8,7.908227,1,8.274969,1,0.01,
2021-11-15,matt01,4,1,1,8,1.482095,1,1.929794,1,0.01,
2021-11-15,matt01,4,1,1,8,2.333464,2,2.720056,0,0.02,
2021-11-15,matt01,4,1,1,8,3.209638,1,3.621029,1,0.02,
2021-11-15,matt01,4,1,1,8,4.053092,2,4.387831,0,0.03,
2021-11-15,matt01,4,1,1,8,4.931346,2,5.329188,1,0.02,
2021-11-15,matt01,4,1,1,8,5.832705,1,6.287257,1,0.02,
2021-11-15,matt01,4,1,1,8,7.041814,1,7.484286,1,0.02,
2021-11-15,matt01,4,1,1,8,7.88532,2,8.341177,1,0.01,
2021-11-15,matt01,5,1,1,8,1.631791,2,2.077771,1,0.01,
2021-11-15,matt01,5,1,1,8,2.503853,2,2.86323,1,0.01,
2021-11-15,matt01,5,1,1,8,3.375322,1,3.819973,1,0.01,
2021-11-15,matt01,5,1,1,8,4.220402,2,4.664081,1,0.01,
2021-11-15,matt01,5,1,1,8,5.096981,1,5.486649,1,0.01,
2021-11-15,matt01,5,1,1,8,6.042488,1,6.407871,1,0.01,
2021-11-15,matt01,5,1,1,8,6.887055,1,7.262157,1,0.01,
2021-11-15,matt01,5,1,1,8,7.718401,1,8.073094,1,0.01,
2021-11-15,matt01,6,1,1,7,1.810285,2,2.298453,0,0.02,
2021-11-15,matt01,6,1,1,7,2.67741,1,3.087982,1,0.02,
2021-11-15,matt01,6,1,1,7,3.522556,1,3.921729,1,0.02,
